Date,Date,Open,High,Low,Close,Adj Close,Volume
15-03-2017,42809,1286,1286.069946,1246.930054,1249.150024,1172.739014,3022496
16-03-2017,42810,1253,1263.5,1253,1260.449951,1183.347656,1571818
17-03-2017,42811,1273,1273,1254.880005,1262.880005,1185.629028,2593152
20-03-2017,42814,1262.969971,1262.969971,1233,1240,1164.14856,3487540
21-03-2017,42815,1241,1246,1232.5,1243.349976,1167.293701,3373700
22-03-2017,42816,1240.069946,1248,1234.969971,1239.469971,1163.651123,1888716
23-03-2017,42817,1241,1242.530029,1223.599976,1230.180054,1154.929321,2620638
24-03-2017,42818,1234.900024,1234.900024,1211.650024,1213.599976,1139.363647,5099814
27-03-2017,42821,1213.469971,1220,1203,1206.030029,1132.256836,2181270
28-03-2017,42822,1205,1221.699951,1205,1214.969971,1140.64978,1153158
29-03-2017,42823,1218,1225.400024,1212.800049,1222.300049,1147.531494,1717764
30-03-2017,42824,1222.449951,1232.5,1217.5,1220.5,1145.841675,2986086
31-03-2017,42825,1219.199951,1220.430054,1207.5,1215.900024,1141.522827,1867044
03-04-2017,42828,1217.5,1217.5,1204.099976,1205.849976,1132.087524,1196888
05-04-2017,42830,1209.949951,1209.949951,1197.5,1200.619995,1127.17749,2905568
06-04-2017,42831,1200,1205,1196.280029,1200.030029,1126.623779,1720704
07-04-2017,42832,1197.449951,1216.619995,1196.069946,1214.530029,1140.236938,2277012
10-04-2017,42835,1216,1224.5,1202.5,1211.119995,1137.035278,2543264
11-04-2017,42836,1208.650024,1221.550049,1203,1209.650024,1135.655273,1557784
12-04-2017,42837,1211.25,1214,1191.5,1196.619995,1123.422241,1050538
13-04-2017,42838,1200,1204.5,1160.530029,1164.319946,1093.098022,2500472
17-04-2017,42842,1165.199951,1166.449951,1147.569946,1157.430054,1086.629639,2270882
18-04-2017,42843,1165,1167.099976,1151.030029,1154.400024,1083.78479,1730620
19-04-2017,42844,1131.75,1174.349976,1126.400024,1149.569946,1079.250122,5626812
20-04-2017,42845,1152.650024,1166,1145.469971,1162.75,1091.624023,1268842
21-04-2017,42846,1164.550049,1167.819946,1150.5,1155.400024,1084.723633,1161154
24-04-2017,42849,1150,1169.819946,1141.25,1164.050049,1092.844604,2000020
25-04-2017,42850,1164,1172.219971,1151.349976,1155.75,1085.052368,3148710
26-04-2017,42851,1170,1171.969971,1151.530029,1155.180054,1084.517456,2187438
27-04-2017,42852,1153.030029,1163.900024,1138.819946,1151.319946,1080.893311,5773186
28-04-2017,42853,1147,1149.380005,1134,1136.569946,1067.045532,2540510
02-05-2017,42857,1147,1151,1140,1144.949951,1074.912964,2382696
03-05-2017,42858,1147.5,1172.5,1134.25,1168.650024,1097.16333,3514406
04-05-2017,42859,1174.969971,1175,1154.400024,1165.050049,1093.783447,2708208
05-05-2017,42860,1154,1166.25,1151.25,1160.25,1089.2771,1682474
08-05-2017,42863,1160.5,1173.699951,1158.849976,1171.219971,1099.575928,1071782
09-05-2017,42864,1171.969971,1180.5,1166.280029,1176.280029,1104.326294,1790270
10-05-2017,42865,1177.5,1178.069946,1158,1166.219971,1094.881714,1206388
11-05-2017,42866,1173.650024,1180,1161.380005,1174.719971,1102.861816,2071302
12-05-2017,42867,1171.650024,1184.949951,1160.030029,1180.319946,1108.119141,2314446
15-05-2017,42870,1187.550049,1188.969971,1170.800049,1182.550049,1110.213013,1817604
16-05-2017,42871,1190,1217.5,1186.719971,1214.569946,1140.27417,3601026
17-05-2017,42872,1216.75,1230.380005,1211.5,1227.680054,1152.582153,2876198
18-05-2017,42873,1225,1286,1221.119995,1268.099976,1190.529785,5138594
19-05-2017,42874,1268.099976,1270.280029,1243,1253.569946,1176.888672,1786044
22-05-2017,42877,1255,1276.880005,1255,1265.680054,1188.257813,1663940
23-05-2017,42878,1266.599976,1282.069946,1257,1260.849976,1183.723022,2748596
24-05-2017,42879,1267.400024,1285,1264.819946,1279.569946,1201.298096,2534548
25-05-2017,42880,1288.5,1318.780029,1284,1312.300049,1232.026001,4094094
26-05-2017,42881,1312.5,1313.430054,1282.319946,1289.119995,1210.263916,1362550
29-05-2017,42884,1289.5,1298.25,1282,1286.430054,1207.738647,1749290
30-05-2017,42885,1280,1287.969971,1262.5,1275.550049,1197.52417,927634
31-05-2017,42886,1266.5,1286.25,1264,1273.300049,1195.411987,2502730
01-06-2017,42887,1265,1282,1265,1276.800049,1198.697754,1080064
02-06-2017,42888,1278.119995,1295.930054,1276.25,1282.449951,1204.001953,1355648
05-06-2017,42891,1282.5,1309.949951,1280.069946,1301.969971,1222.327881,1500188
06-06-2017,42892,1315.5,1354.469971,1315,1348,1265.542358,5946720
07-06-2017,42893,1348.5,1350,1288.280029,1307.619995,1227.632446,4927776
08-06-2017,42894,1299,1302.469971,1257.75,1260.800049,1183.676514,3330714
09-06-2017,42895,1260,1273.699951,1243,1253.5,1176.822876,3148034
12-06-2017,42898,1248.5,1256.449951,1235.199951,1243.599976,1167.528564,1626506
13-06-2017,42899,1232.5,1240.550049,1223.5,1225.780029,1176.822021,1175414
14-06-2017,42900,1227.5,1238,1227.5,1235.099976,1185.769531,1489142
15-06-2017,42901,1234.5,1234.849976,1202.5,1205.599976,1157.447876,2997198
16-06-2017,42902,1207.469971,1217.5,1193.25,1199.849976,1151.92749,2450426
19-06-2017,42905,1208.449951,1223.180054,1202.569946,1215.849976,1167.28833,1644742
20-06-2017,42906,1215.5,1224.5,1190.150024,1222.5,1173.672729,1670958
21-06-2017,42907,1220,1221.069946,1198.599976,1203.150024,1155.095581,1657818
22-06-2017,42908,1204.5,1215.5,1192.5,1197.430054,1149.604004,5775882
23-06-2017,42909,1199.699951,1206.969971,1177,1180.849976,1133.686401,1424756
27-06-2017,42913,1175.300049,1192.349976,1165.800049,1171.430054,1124.6427,1974330
28-06-2017,42914,1174.949951,1179,1167.5,1175.030029,1128.098877,1789726
29-06-2017,42915,1179.5,1186.030029,1161.550049,1166.619995,1120.024658,2471826
30-06-2017,42916,1162.199951,1188.5,1161.550049,1181.180054,1134.003174,1753848
03-07-2017,42919,1178.699951,1191.530029,1171.550049,1186.800049,1139.398804,1475956
04-07-2017,42920,1186.650024,1190.219971,1175.030029,1183.430054,1136.163452,1215134
05-07-2017,42921,1180.400024,1182.5,1172.5,1178,1130.950195,815856
06-07-2017,42922,1179.5,1180.949951,1170.050049,1173.780029,1126.898804,1026788
07-07-2017,42923,1175,1178.219971,1162.75,1165.969971,1119.400635,1232090
10-07-2017,42926,1203,1222.449951,1189.469971,1217.469971,1168.84375,783608
11-07-2017,42927,1213,1257.400024,1213,1237.900024,1188.457886,3537504
12-07-2017,42928,1241.25,1241.650024,1215.050049,1219.719971,1171.003906,2646450
13-07-2017,42929,1222.5,1236,1213.300049,1223.199951,1174.344971,3131960
14-07-2017,42930,1191.5,1212.5,1187.5,1198.719971,1150.842651,4508432
17-07-2017,42933,1198.849976,1211.050049,1191.099976,1197.719971,1149.882568,2211822
18-07-2017,42934,1198.069946,1221.5,1198.069946,1204.180054,1156.084595,1908002
19-07-2017,42935,1207.75,1230,1207.550049,1224.800049,1175.881104,3915576
20-07-2017,42936,1224.619995,1228.449951,1215.25,1222.349976,1173.528931,1182504
21-07-2017,42937,1217.449951,1250,1217.280029,1245.599976,1195.850098,2148416
24-07-2017,42940,1241,1270,1241,1265.349976,1221.67688,2271402
25-07-2017,42941,1262.880005,1290,1259.199951,1285.75,1241.372803,2678832
26-07-2017,42942,1280,1287.5,1273.5,1278,1233.890503,1459826
27-07-2017,42943,1271.099976,1292.400024,1233.25,1240.849976,1198.022461,4255304
28-07-2017,42944,1240.5,1246.530029,1221,1242.150024,1199.277832,1382752
31-07-2017,42947,1235.5,1259.5,1231.5,1245.900024,1202.898193,2019662
01-08-2017,42948,1250,1260.380005,1245.5,1250.819946,1207.648315,1747460
02-08-2017,42949,1250,1254,1231,1236.900024,1194.20874,1251024
03-08-2017,42950,1240,1251,1233.219971,1244.719971,1201.759033,1882548
04-08-2017,42951,1245.400024,1264.150024,1244,1261.400024,1217.863281,1387890
07-08-2017,42954,1258.25,1260,1240.599976,1251.719971,1208.517334,1885520
08-08-2017,42955,1256,1264.300049,1248.150024,1251.530029,1208.333984,1073958
09-08-2017,42956,1250,1261.430054,1246.650024,1256,1212.649536,992946
10-08-2017,42957,1254.5,1260.300049,1243.180054,1255.719971,1212.379395,1526172
11-08-2017,42958,1249.949951,1267.5,1241.5,1248.030029,1204.954834,1394736
14-08-2017,42961,1251.5,1254.949951,1231.5,1234.699951,1192.084961,786504
16-08-2017,42963,1242,1271.900024,1232.599976,1246.180054,1203.168579,1373340
17-08-2017,42964,1250.349976,1252.5,1231.050049,1242.819946,1199.924561,1752374
18-08-2017,42965,1237,1274.949951,1235.699951,1256.900024,1213.518433,2837356
21-08-2017,42968,1252.75,1274.5,1247.150024,1264.400024,1220.759521,2304834
22-08-2017,42969,1261.5,1269.75,1246,1248.780029,1205.678955,1131326
23-08-2017,42970,1252.5,1258.400024,1236.569946,1244.719971,1201.759033,1562272
24-08-2017,42971,1248.849976,1258.969971,1243.069946,1248.300049,1205.215332,1623908
28-08-2017,42975,1252.300049,1252.699951,1230.5,1243.650024,1200.72583,2036796
29-08-2017,42976,1241,1248,1231.969971,1235.430054,1192.789795,1312602
30-08-2017,42977,1240.5,1245,1230.050049,1242.280029,1199.403198,970782
31-08-2017,42978,1242.5,1252.199951,1233.319946,1248.180054,1205.099487,1784664
01-09-2017,42979,1240,1249.030029,1218.280029,1228.219971,1185.828369,1702330
04-09-2017,42982,1226.550049,1230.5,1219,1228.099976,1185.712646,1062544
05-09-2017,42983,1230,1245,1218.530029,1242.180054,1199.306519,1165994
06-09-2017,42984,1234.069946,1237.430054,1225,1226.599976,1184.264282,1228764
07-09-2017,42985,1229,1234.199951,1225.530029,1230.050049,1187.595337,870636
08-09-2017,42986,1226.880005,1237,1226.280029,1235.300049,1192.664063,1021134
11-09-2017,42989,1235.599976,1241.469971,1225,1227.219971,1184.862793,732764
12-09-2017,42990,1236.949951,1248.5,1228.5,1244.219971,1201.276245,1396460
13-09-2017,42991,1250,1265.819946,1237.599976,1244.599976,1201.643066,1278980
14-09-2017,42992,1241,1248.800049,1235.949951,1243.469971,1200.552246,1081510
15-09-2017,42993,1249.5,1258.5,1242.5,1253.030029,1209.782227,2944072
18-09-2017,42996,1252.469971,1259.469971,1244.619995,1249.530029,1206.402954,726600
19-09-2017,42997,1252.5,1252.5,1245.75,1249.119995,1206.007202,782754
20-09-2017,42998,1257,1257,1237.150024,1246.780029,1203.748047,1334642
21-09-2017,42999,1245.530029,1270.5,1240,1262.449951,1218.876953,2438740
22-09-2017,43000,1259.949951,1263.449951,1246,1251.800049,1208.594727,2435396
25-09-2017,43003,1248.280029,1267,1246.380005,1255.380005,1212.051025,1599558
26-09-2017,43004,1255,1263.199951,1233,1237.319946,1194.614136,1449230
27-09-2017,43005,1245,1256.099976,1236.880005,1247.5,1204.442871,2010356
28-09-2017,43006,1247.349976,1257,1226,1238.219971,1195.483154,4332866
29-09-2017,43007,1239.5,1242,1210.75,1217.969971,1175.932129,1985014
03-10-2017,43011,1220,1227.150024,1213.530029,1224.219971,1181.966431,1923006
04-10-2017,43012,1224.800049,1227,1212.5,1221.150024,1179.002441,1300778
05-10-2017,43013,1220.5,1221.719971,1212.199951,1214.800049,1172.871704,1684686
06-10-2017,43014,1215,1227.5,1214.030029,1223.319946,1181.097656,1389188
09-10-2017,43017,1220.530029,1233.969971,1220.530029,1227.050049,1184.69873,1773616
10-10-2017,43018,1227.5,1234.969971,1225.619995,1229.619995,1187.180176,1222010
11-10-2017,43019,1230,1257.219971,1228.380005,1250.180054,1207.030518,1527746
12-10-2017,43020,1256.5,1277.5,1253.5,1274.099976,1230.124756,5006356
13-10-2017,43021,1274.099976,1304.469971,1261.5,1279.300049,1235.145386,4066320
16-10-2017,43024,1277.530029,1295,1277.530029,1292.199951,1247.600098,1218590
17-10-2017,43025,1292.5,1307.469971,1288.780029,1297.280029,1252.504883,1443016
18-10-2017,43026,1297.5,1306.819946,1290,1293.300049,1248.662354,1514144
19-10-2017,43027,1296,1297.900024,1285.5,1291.949951,1247.358765,86822
23-10-2017,43031,1292,1314.5,1273.719971,1293.949951,1249.289795,1886088
24-10-2017,43032,1310,1310.449951,1284.530029,1289.199951,1244.703735,1339020
25-10-2017,43033,1289.25,1307,1277.5,1279.949951,1242.519409,1105106
26-10-2017,43034,1267.550049,1284.569946,1258.949951,1269.430054,1232.307251,3007552
27-10-2017,43035,1269,1296.569946,1265.150024,1292.150024,1254.362793,1409270
30-10-2017,43038,1293,1310,1290.849976,1308.099976,1269.846191,1137252
31-10-2017,43039,1300.650024,1320,1300.650024,1312,1273.632324,1592634
01-11-2017,43040,1312,1313.430054,1289.430054,1301.430054,1263.371338,741882
02-11-2017,43041,1304.25,1337,1303.380005,1313.069946,1274.670898,1468422
03-11-2017,43042,1316.199951,1318.349976,1301.400024,1310.050049,1271.739258,666886
06-11-2017,43045,1310,1335.900024,1305.880005,1332.780029,1293.804565,1377000
07-11-2017,43046,1335,1384,1333.030029,1355.030029,1315.404053,2696892
08-11-2017,43047,1361.5,1379.5,1359.119995,1367.5,1327.509277,1402252
09-11-2017,43048,1375,1375,1359.650024,1368.199951,1328.188721,1152432
10-11-2017,43049,1361.099976,1363,1346.680054,1354.380005,1314.772949,1356566
13-11-2017,43052,1351.030029,1388.699951,1351.030029,1379.469971,1339.129272,1496996
14-11-2017,43053,1378.280029,1378.280029,1353.75,1357.300049,1317.607544,1657252
15-11-2017,43054,1353,1377.5,1350.680054,1352.650024,1313.093628,6670834
16-11-2017,43055,1355,1381.5,1343.469971,1373.319946,1333.159058,1653482
17-11-2017,43056,1374.050049,1374.050049,1351.800049,1353.650024,1314.064453,1325464
20-11-2017,43059,1357.5,1363.449951,1347.650024,1351.719971,1312.190674,1014498
21-11-2017,43060,1350.5,1350.5,1333,1336.469971,1297.386719,1527740
22-11-2017,43061,1336.5,1354.849976,1336.199951,1340.319946,1301.124146,1822624
23-11-2017,43062,1340.5,1346.5,1334.5,1340.619995,1301.415283,793470
24-11-2017,43063,1341,1351.449951,1336.550049,1344.030029,1304.725586,2287512
27-11-2017,43066,1344,1347.949951,1331.099976,1342.930054,1303.657959,1856786
28-11-2017,43067,1343,1351.199951,1335,1342.650024,1303.38623,911716
29-11-2017,43068,1338.75,1346.5,1325,1329.069946,1290.203125,1447532
30-11-2017,43069,1326.819946,1333.469971,1311.5,1318.5,1279.942261,4299962
01-12-2017,43070,1317.5,1334,1310.75,1314.969971,1276.515381,1031144
04-12-2017,43073,1311,1329.25,1301.469971,1316.180054,1277.690186,1259104
05-12-2017,43074,1315.5,1325.849976,1314.069946,1317.780029,1279.243286,1167914
06-12-2017,43075,1318,1322.5,1306.430054,1316.650024,1278.146362,1407518
07-12-2017,43076,1316.150024,1322.969971,1307.5,1308.619995,1270.351074,1326300
08-12-2017,43077,1309,1322.5,1298.5,1300.75,1262.711182,1385548
11-12-2017,43080,1304.180054,1336.319946,1304.180054,1330.550049,1291.640015,1008002
12-12-2017,43081,1330.5,1331,1303.699951,1306.069946,1267.87561,1882246
13-12-2017,43082,1305.699951,1325.719971,1300.5,1314.199951,1275.767822,2961458
14-12-2017,43083,1316,1316,1265.550049,1278.900024,1241.500244,5504150
15-12-2017,43084,1281.880005,1292.219971,1268.430054,1272.800049,1235.578613,2718138
18-12-2017,43087,1268.5,1294.469971,1247.180054,1290.25,1252.518311,2180664
19-12-2017,43088,1288,1298.900024,1282.349976,1287.650024,1249.994507,1801952
20-12-2017,43089,1291,1296.380005,1275.319946,1294.469971,1256.614868,1577570
21-12-2017,43090,1293.5,1304,1290.030029,1297.849976,1259.89624,1293648
22-12-2017,43091,1302,1331.949951,1295.099976,1323.380005,1284.679565,3665664
26-12-2017,43095,1343,1344.880005,1315.800049,1324.719971,1285.980225,2175786
27-12-2017,43096,1324.719971,1329.25,1305.25,1309.949951,1271.642334,739284
28-12-2017,43097,1304.400024,1326.75,1302.819946,1313.469971,1275.059204,2605088
29-12-2017,43098,1311.550049,1354.449951,1309.280029,1350.599976,1311.103271,2609542
01-01-2018,43101,1341.150024,1347.400024,1317.5,1322.800049,1284.116577,1351760
02-01-2018,43102,1330,1334.800049,1310.099976,1315.599976,1277.127197,1920290
03-01-2018,43103,1316,1334.5,1315.599976,1319.319946,1280.738037,1257120
04-01-2018,43104,1325,1331,1320,1328.550049,1289.698486,913082
05-01-2018,43105,1325,1349.75,1325,1344.599976,1305.279053,1153706
08-01-2018,43108,1350,1363.430054,1340.930054,1357.199951,1317.510498,1242220
09-01-2018,43109,1357.5,1360.5,1338.280029,1354.5,1314.889404,2149396
10-01-2018,43110,1355.5,1408,1347.319946,1403.300049,1362.262329,3365850
11-01-2018,43111,1405,1410.949951,1391.099976,1395.25,1354.447754,2520744
12-01-2018,43112,1402.5,1402.5,1370.280029,1388.180054,1347.584351,3360314
15-01-2018,43115,1388.569946,1404,1367.530029,1373.050049,1332.896851,1457214
16-01-2018,43116,1378,1430.819946,1375.280029,1425.430054,1383.745117,4267752
17-01-2018,43117,1435,1462.5,1431.069946,1444.469971,1402.228516,4280806
18-01-2018,43118,1448.5,1466.5,1434.030029,1459.099976,1416.430664,2209478
19-01-2018,43119,1465.280029,1491,1451.819946,1479.650024,1436.379639,1820000
22-01-2018,43122,1480.5,1567.349976,1461,1558.199951,1519.82251,4367110
23-01-2018,43123,1557.469971,1571.180054,1545.030029,1551,1512.799927,3239610
24-01-2018,43124,1545,1629.530029,1541.319946,1587.300049,1548.205933,5621538
25-01-2018,43125,1587.5,1589.900024,1540.5,1560.530029,1522.095215,3833844
29-01-2018,43129,1565.699951,1612.5,1561,1599.430054,1560.037109,3141060
30-01-2018,43130,1590,1601.900024,1571.849976,1576.430054,1537.603516,1574758
31-01-2018,43131,1568.5,1575,1549.300049,1556.180054,1517.852295,3043214
01-02-2018,43132,1562,1595,1544.400024,1569.300049,1530.64917,2400630
02-02-2018,43133,1560,1595,1551.719971,1576.819946,1537.983887,2456490
05-02-2018,43136,1555,1594,1538.430054,1551.599976,1513.385132,2757742
06-02-2018,43137,1505,1538.569946,1492.5,1498.619995,1461.709961,2657306
07-02-2018,43138,1513.5,1515.5,1473.719971,1477.530029,1441.139282,2180324
08-02-2018,43139,1489.880005,1513.800049,1479.5,1487.099976,1450.473633,2755004
09-02-2018,43140,1475,1497,1448.319946,1485.849976,1449.254395,2102458
12-02-2018,43143,1489.150024,1511.680054,1477.780029,1483.650024,1447.108521,1974562
14-02-2018,43145,1485,1487.219971,1446.25,1455.900024,1420.041992,2847532
15-02-2018,43146,1465.969971,1471.5,1452.550049,1462.930054,1426.899048,2465236
16-02-2018,43147,1461.5,1499.800049,1461.5,1466.530029,1430.410278,2515756
19-02-2018,43150,1472.5,1476.650024,1447.599976,1461.800049,1425.796875,1568224
20-02-2018,43151,1464,1492.530029,1463.949951,1472.380005,1436.116211,1889068
21-02-2018,43152,1487,1531.300049,1480.030029,1521.150024,1483.684937,3089228
22-02-2018,43153,1526,1539.5,1511.25,1525.099976,1487.53772,3463010
23-02-2018,43154,1525,1544.5,1496.050049,1537.900024,1500.022461,3362500
26-02-2018,43157,1537.5,1544.969971,1510.599976,1515.849976,1478.515625,1363882
27-02-2018,43158,1520.5,1539.280029,1516,1521.180054,1483.714478,1717800
28-02-2018,43159,1517.5,1531.969971,1510.719971,1517.530029,1480.154297,2706864
01-03-2018,43160,1524.5,1530.599976,1510,1518.849976,1481.441528,1718124
05-03-2018,43164,1524.5,1556.819946,1516.469971,1552.930054,1514.682129,2858168
06-03-2018,43165,1561,1563.5,1515.069946,1521.400024,1483.928833,1906764
07-03-2018,43166,1535,1544.5,1509.25,1513.719971,1476.437866,1917772
08-03-2018,43167,1527.449951,1527.449951,1493.75,1501.969971,1464.977417,1951826
09-03-2018,43168,1502.5,1531.599976,1488.599976,1517.050049,1479.686035,1872436
12-03-2018,43171,1521.5,1541.949951,1517.75,1526.069946,1488.483765,2091340
13-03-2018,43172,1462.449951,1469.849976,1436,1443.400024,1407.849976,88067154
14-03-2018,43173,1446.469971,1461.530029,1437.530029,1443.449951,1407.898804,3668668
15-03-2018,43174,1447.5,1451.280029,1427.800049,1434.849976,1399.51062,2348906
16-03-2018,43175,1434.400024,1436,1402.5,1412.849976,1378.052246,7197482
19-03-2018,43178,1414.5,1424,1410,1415.5,1380.636963,3489940
20-03-2018,43179,1410,1436.599976,1409.5,1432.430054,1397.150146,4024984
21-03-2018,43180,1436.25,1442.150024,1425,1428.380005,1393.199951,3907678
22-03-2018,43181,1429.969971,1437.969971,1411.280029,1415.680054,1380.812744,2326094
23-03-2018,43182,1401,1417.050049,1399.030029,1409.069946,1374.365479,3654122
26-03-2018,43185,1409.5,1413.699951,1390.780029,1408.5,1373.80957,2964210
27-03-2018,43186,1412.5,1431.5,1411.530029,1423.849976,1388.781494,2494574
28-03-2018,43187,1417.949951,1437.5,1412.5,1424.569946,1389.483521,6865654
02-04-2018,43192,1420,1457,1420,1454.819946,1418.988647,1662988
03-04-2018,43193,1446.050049,1464.949951,1446.050049,1455.619995,1419.768799,1937290
04-04-2018,43194,1464.719971,1467,1446,1455.449951,1419.603027,2841820
05-04-2018,43195,1463.280029,1481.880005,1460.180054,1478.969971,1442.543823,1809424
06-04-2018,43196,1477,1480,1463.280029,1475.150024,1438.817749,1129018
09-04-2018,43199,1469.849976,1481.75,1457.5,1461.949951,1425.942993,1235866
10-04-2018,43200,1462.849976,1478.619995,1462.849976,1468.800049,1432.62439,1184532
11-04-2018,43201,1475.300049,1512.5,1472.800049,1507.069946,1469.95166,3124416
12-04-2018,43202,1505,1575,1503.969971,1569.619995,1530.961182,6114360
13-04-2018,43203,1575,1620.400024,1566.050049,1576.650024,1537.818115,8179118
16-04-2018,43206,1558,1599.969971,1555.380005,1593.819946,1554.565186,6270274
17-04-2018,43207,1593.819946,1597.469971,1573.599976,1583.300049,1544.304199,3301724
18-04-2018,43208,1583,1596.719971,1572.930054,1579.550049,1540.646606,2433066
19-04-2018,43209,1589.949951,1608.599976,1582.880005,1595.569946,1556.272217,4820952
20-04-2018,43210,1625,1711.180054,1620,1701.219971,1659.320068,18465662
23-04-2018,43213,1712,1778.949951,1694.780029,1704.319946,1662.343628,15185910
24-04-2018,43214,1705,1721.569946,1671.25,1692.819946,1651.126831,8314336
25-04-2018,43215,1692.5,1741.5,1682.530029,1735.119995,1692.38501,8196574
26-04-2018,43216,1733.5,1780,1733.5,1769.619995,1726.035278,12135034
27-04-2018,43217,1762.5,1772,1710,1725.969971,1683.460327,4501330
30-04-2018,43220,1725.969971,1774.5,1718.800049,1766.050049,1722.553223,3458558
02-05-2018,43222,1765.25,1766.099976,1735.650024,1749.880005,1706.781616,3158046
03-05-2018,43223,1754.900024,1763,1735.199951,1740.930054,1698.052002,3761550
04-05-2018,43224,1746,1748.5,1735,1740.380005,1697.515625,2347244
07-05-2018,43227,1745,1745,1705.449951,1710.469971,1668.342285,3484426
08-05-2018,43228,1717.349976,1743.25,1698.349976,1720.599976,1678.222656,2992820
09-05-2018,43229,1720.099976,1747.380005,1720.099976,1744.650024,1701.680298,2615050
10-05-2018,43230,1751.469971,1755.569946,1720.099976,1725.619995,1683.119141,3858678
11-05-2018,43231,1727.099976,1742.5,1721.25,1728.469971,1685.898804,2627876
14-05-2018,43234,1728.5,1735.5,1705.400024,1716.780029,1674.496826,2433894
15-05-2018,43235,1725,1747.900024,1716.849976,1741.199951,1698.315308,1952890
16-05-2018,43236,1739.969971,1754.5,1737.619995,1746.949951,1703.923706,1648450
17-05-2018,43237,1756.469971,1766.569946,1738,1745.900024,1702.899658,2968048
18-05-2018,43238,1740.400024,1758.849976,1729,1751.030029,1707.903198,1874996
21-05-2018,43241,1764.349976,1796,1759.030029,1778.380005,1734.57959,3446178
22-05-2018,43242,1779,1787.469971,1746.849976,1754.449951,1711.238892,1857416
23-05-2018,43243,1762.5,1772.5,1740.5,1747.550049,1704.508911,1507298
24-05-2018,43244,1755,1807.5,1751.180054,1801.849976,1757.471558,2962316
25-05-2018,43245,1812.5,1837.400024,1786.280029,1792.900024,1748.742188,3769772
28-05-2018,43248,1808.25,1808.25,1743,1751.030029,1707.903198,3716798
29-05-2018,43249,1764.949951,1772,1744,1761.75,1718.359131,3525312
30-05-2018,43250,1754.530029,1766.5,1741.25,1757.050049,1713.774902,3779106
31-05-2018,43251,1734,1759.050049,1726.099976,1741.050049,1712.299805,5049371
01-06-2018,43252,1754,1757.5,1716.300049,1732.449951,1703.841675,1603856
04-06-2018,43255,1745,1749,1712.599976,1744.25,1715.446899,1681483
05-06-2018,43256,1744,1751.900024,1711.150024,1721.599976,1693.170776,2449568
06-06-2018,43257,1723,1734.900024,1715.199951,1725.75,1697.252319,2236512
07-06-2018,43258,1725,1749,1723.800049,1735.550049,1706.890625,2414762
08-06-2018,43259,1735,1757.300049,1735,1747.099976,1718.249634,2582138
11-06-2018,43262,1747.099976,1763,1743,1749.699951,1720.806885,2179378
12-06-2018,43263,1757,1785,1753,1781,1751.589966,4608875
13-06-2018,43264,1816,1831.650024,1798,1824.099976,1793.978271,5370983
14-06-2018,43265,1830,1832.300049,1784,1787.550049,1758.031738,3819998
15-06-2018,43266,1800,1847.099976,1788.599976,1840.050049,1809.664917,9183574
18-06-2018,43269,1867.949951,1867.949951,1822.150024,1829,1798.797363,4674987
19-06-2018,43270,1822.150024,1839,1821,1824.5,1794.371582,3245034
20-06-2018,43271,1832,1836.300049,1818.599976,1822.449951,1792.355347,3107695
21-06-2018,43272,1832,1832,1817.599976,1819.349976,1789.306641,2910659
22-06-2018,43273,1827,1827,1799.550049,1809.800049,1779.914551,2949458
25-06-2018,43276,1811.900024,1822.349976,1806,1819.25,1789.208374,2083217
26-06-2018,43277,1823,1861,1821,1852,1821.417603,4679712
27-06-2018,43278,1860,1885.150024,1851.25,1858,1827.318481,4081208
28-06-2018,43279,1865,1871,1826.300049,1842.699951,1812.270996,4888125
29-06-2018,43280,1844.900024,1867.400024,1842.300049,1847.75,1817.237793,3506276
02-07-2018,43283,1852,1857.800049,1841.099976,1851.349976,1820.77832,2650290
03-07-2018,43284,1859.949951,1879.900024,1857.050049,1874.050049,1843.103394,3242233
04-07-2018,43285,1879.900024,1879.900024,1857.150024,1866.150024,1835.333984,2700614
05-07-2018,43286,1873,1887.5,1862.099976,1880.300049,1849.250122,2472571
06-07-2018,43287,1882.849976,1921,1881.650024,1912.949951,1881.360962,3713781
09-07-2018,43290,1924,1924.400024,1876.5,1883,1851.905518,6151747
10-07-2018,43291,1898,1898.900024,1870.75,1875.099976,1844.135986,5303302
11-07-2018,43292,1900,1998,1894.150024,1979.900024,1947.205566,22903802
12-07-2018,43293,1984,1990.900024,1960.5,1971.349976,1938.796631,6921701
13-07-2018,43294,1975,1997.900024,1974,1981.099976,1948.385742,4148185
16-07-2018,43297,1990,1996,1977.449951,1989.199951,1956.351929,2582159
17-07-2018,43298,1989,2009,1981,2002.150024,1973.055664,3315492
18-07-2018,43299,2005,2011.699951,1993.050049,2000.25,1971.183228,2013869
19-07-2018,43300,2002.099976,2010.449951,1970,1981.400024,1952.607178,1746318
20-07-2018,43301,1984.900024,2000,1984,1996.599976,1967.586304,1934995
23-07-2018,43304,2001,2009.949951,1986,2005.650024,1976.504761,2086201
24-07-2018,43305,2015,2015,1984.150024,1999,1969.951416,2038423
25-07-2018,43306,2001.900024,2002,1968.400024,1981.5,1952.705688,1535492
26-07-2018,43307,1974.949951,1985,1955.099976,1964.699951,1936.149902,3503036
27-07-2018,43308,1960.849976,1964.650024,1940.300049,1943.75,1915.504272,2033977
30-07-2018,43311,1943,1954.699951,1931.550049,1944.599976,1916.342041,1579251
